3.445132732391357422e+00 5.058889389038085938e-01 6.879856586456298828e-01 1.990322828292846680e+00
5.356328010559082031e+00 1.096823215484619141e-01 -6.920895576477050781e-01 -1.317341208457946777e+00
4.542441844940185547e+00 8.261878490447998047e-01 -5.620918273925781250e-01 -1.786680936813354492e+00
1.942586660385131836e+00 -7.733902931213378906e-01 6.065618991851806641e-01 -2.688174009323120117e+00
2.147971153259277344e+00 -9.659633636474609375e-01 -2.509808540344238281e-01 -1.292351841926574707e+00
3.106198072433471680e+00 7.701244354248046875e-01 2.395641803741455078e-01 1.910812616348266602e+00
5.131429672241210938e+00 7.446672916412353516e-01 4.083170890808105469e-01 2.123103141784667969e-01
2.000828266143798828e+00 6.550168991088867188e-01 -8.831388950347900391e-01 -2.453179359436035156e-01
3.837097644805908203e+00 9.915113449096679688e-02 -9.244840145111083984e-01 -1.979237437248229980e+00
2.936042308807373047e+00 -9.484407901763916016e-01 -1.580390930175781250e-01 -2.744043827056884766e+00
1.790008902549743652e+00 -5.807466506958007812e-01 -2.742898464202880859e-01 -2.403168916702270508e+00
3.042150497436523438e+00 9.134960174560546875e-01 -2.462091445922851562e-01 -1.283936500549316406e-01
4.097794532775878906e+00 -6.633512973785400391e-01 -5.055301189422607422e-01 -9.943835735321044922e-01
4.683824539184570312e+00 -5.725626945495605469e-01 -6.621792316436767578e-01 -1.773469805717468262e+00
4.649515151977539062e+00 -8.411169052124023438e-01 -3.123066425323486328e-01 -2.932829141616821289e+00
2.306199789047241211e+00 -5.397601127624511719e-01 -2.177309989929199219e-01 -2.445173740386962891e+00
7.094092369079589844e+00 -6.074392795562744141e-01 -4.631695747375488281e-01 2.028336286544799805e+00
7.365668773651123047e+00 8.945782184600830078e-01 -6.333520412445068359e-01 -4.518883228302001953e-01
1.324490904808044434e+00 8.430488109588623047e-01 3.120586872100830078e-01 -1.963832497596740723e+00
1.094759345054626465e+00 -9.598271846771240234e-01 3.575747013092041016e-01 -1.781490325927734375e+00
1.604727625846862793e+00 8.443193435668945312e-01 2.060127258300781250e-01 -1.407151222229003906e-01
1.336990356445312500e+00 3.110642433166503906e-01 6.061058044433593750e-01 1.470500230789184570e+00
2.399217605590820312e+00 -6.922221183776855469e-02 -8.550736904144287109e-01 8.641932010650634766e-01
1.729015350341796875e+00 7.854902744293212891e-01 5.941729545593261719e-01 -1.798439025878906250e+00
3.495980024337768555e+00 -4.475207328796386719e-01 7.744271755218505859e-01 -3.039602518081665039e+00
1.653069853782653809e+00 -6.782536506652832031e-01 2.035861015319824219e-01 9.007313251495361328e-01
2.039310455322265625e+00 6.422142982482910156e-01 1.387670040130615234e-01 -1.078494071960449219e+00
2.597643375396728516e+00 -1.738085746765136719e-01 9.343671798706054688e-01 5.619978904724121094e-01
4.179431915283203125e+00 -8.101553916931152344e-01 3.955082893371582031e-01 1.220375299453735352e+00
7.723554134368896484e+00 7.840895652770996094e-02 -7.103004455566406250e-01 2.969389677047729492e+00
1.019835233688354492e+00 -7.979333400726318359e-01 -1.649546623229980469e-02 -1.911416530609130859e+00
